position,task_id,system,batch,state,result_available,agent_executed,evaluator_executed,verify_status,run_validity,terminal_status,failure_category,incomplete_stage,incomplete_reason,run_id,attempt_ordinal,source,run_directory,started_at,start_time_source,finished_at,observed_seconds,e2e_seconds,agent_seconds,evaluator_seconds,orchestration_seconds,timeout,timeout_scope,normal_e2e_success,artifact_gate_status,benchmark_status,experiment_id,product_version,node_version,model_id,model_provider,thinking,reasoning_effort,temperature,agent_deadline_seconds,budget_tier,mcp_tool_count,model_proxy_transport,tool_calls,tool_failures,started_only_tool_calls,claim_done_seen,terminal_tool_counts,model_request_limit,model_request_limit_exceeded,model_requests_started,model_requests_completed,model_requests_failed,model_requests_successful_events,stream_requests,non_stream_requests,model_transport_errors,model_http_error_responses,model_provider_error_responses,model_error_type_counts,model_http_status_counts,connection_reused_true,connection_reused_false,connection_reused_unknown,token_input,token_output,token_total,cache_read_tokens,token_reliable,token_note,token_usage_reported_completed,token_usage_missing_completed,preprocess_status,running_status,evaluation_status,last_lifecycle_event,last_lifecycle_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total
56,k8s-pr-preview-testing,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-108-056-k8s-pr-preview-testing-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/k8s-pr-preview-testing/dsh-108-056-k8s-pr-preview-testing-a1,2026-08-21T05:23:43.023023+00:00,run.json,2026-08-21T05:36:38.745385+00:00,775.722362,775.722362,741.0454856150318,11.024659257032908,23.652217127935273,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,67,node_fetch_undici,77,2,0,False,"{""bash"":51,""k8s-kubectl_get"":5,""terminal-run_command"":4,""k8s-stop_port_forward"":4,""k8s-kubectl_apply"":3,""k8s-port_forward"":3,""k8s-kubectl_create"":2,""k8s-exec_in_pod"":2,""k8s-ping"":1,""k8s-kubectl_context"":1,""k8s-kubectl_rollout"":1}",100,True,100,100,36,64,100,0,36,0,0,"{""ECONNRESET"":17,""UND_ERR_SOCKET"":19}","{""200"":70}",47,23,30,2811673,25739,2837412,2768768,False,partial_or_missing_provider_usage,64,36,done,,fail,artifact_validation.end,2026-08-21T05:36:40.714539+00:00,0,0,,,,0,100,100,36,64,2811673,partial_or_missing_retained_provider_usage,25739,False,2837412
56,k8s-pr-preview-testing,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-newkey48-056-k8s-pr-preview-testing-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/k8s-pr-preview-testing/dsh-newkey48-056-k8s-pr-preview-testing-a1,2026-08-26T07:50:47.312737+00:00,run.json,2026-08-26T08:21:19.706337+00:00,1832.3936,1832.3936,1793.126053016982,11.67285212801653,27.594694855001535,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,67,node_fetch_undici,120,6,0,False,"{""bash"":97,""k8s-kubectl_get"":5,""k8s-kubectl_context"":3,""k8s-kubectl_apply"":3,""k8s-port_forward"":3,""k8s-ping"":2,""k8s-stop_port_forward"":2,""terminal-show_security_rules"":1,""filesystem-list_allowed_directories"":1,""k8s-kubectl_create"":1,""filesystem-get_file_info"":1,""playwright_with_chunk-browser_navigate"":1}",100,True,100,100,0,100,100,0,0,0,0,{},"{""200"":100}",87,13,0,7129096,71384,7200480,7060480,True,all_completed_responses_reported,100,0,done,,fail,artifact_validation.end,2026-08-26T08:21:23.014874+00:00,0,0,,,,0,100,100,0,100,7129096,all_retained_completed_responses_reported,71384,True,7200480
56,k8s-pr-preview-testing,dsh,toolathlon-dsh-recovery-12-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-recovery12-056-k8s-pr-preview-testing-a1,1,toolathlon-dsh-recovery-12-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-recovery-12-v1/runs/dsh/k8s-pr-preview-testing/dsh-recovery12-056-k8s-pr-preview-testing-a1,2026-08-27T16:03:07.330464+00:00,run.json,2026-08-27T16:04:39.887372+00:00,92.556908,92.556908,64.95326533401385,7.473095450026449,20.13054721595971,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,67,node_fetch_undici,0,0,0,False,{},100,False,6,6,6,0,6,0,6,0,0,"{""ECONNRESET"":6}",{},0,0,6,,,,,False,partial_or_missing_provider_usage,0,6,done,,fail,artifact_validation.end,2026-08-27T16:04:40.828954+00:00,0,0,,,,0,6,6,6,0,,partial_or_missing_retained_provider_usage,,False,
57,k8s-redis-helm-upgrade,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-108-057-k8s-redis-helm-upgrade-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/k8s-redis-helm-upgrade/dsh-108-057-k8s-redis-helm-upgrade-a1,2026-08-21T05:39:57.917519+00:00,run.json,2026-08-21T05:58:16.151231+00:00,1098.233712,1098.233712,1065.5258702890715,7.852904777042568,24.854936933885938,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,36,node_fetch_undici,75,0,0,False,"{""bash"":71,""read"":3,""k8s-kubectl_context"":1}",100,True,100,100,44,56,100,0,44,0,0,"{""ECONNRESET"":22,""UND_ERR_SOCKET"":21,""downstream_disconnected"":1}","{""200"":70}",29,41,30,2602550,45209,2647759,2567040,False,partial_or_missing_provider_usage,57,43,done,,fail,artifact_validation.end,2026-08-21T05:58:19.130087+00:00,0,0,,,,0,100,100,43,57,2602550,partial_or_missing_retained_provider_usage,45209,False,2647759
57,k8s-redis-helm-upgrade,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-newkey48-057-k8s-redis-helm-upgrade-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/k8s-redis-helm-upgrade/dsh-newkey48-057-k8s-redis-helm-upgrade-a1,2026-08-26T08:24:50.966039+00:00,run.json,2026-08-26T08:46:24.364265+00:00,1293.398226,1293.398226,1262.2108311589982,7.317030389996944,23.87036445100489,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,36,node_fetch_undici,110,4,0,False,"{""bash"":46,""terminal-run_command"":23,""k8s-kubectl_get"":18,""k8s-exec_in_pod"":7,""grep"":6,""k8s-kubectl_delete"":2,""filesystem-directory_tree"":1,""k8s-kubectl_context"":1,""filesystem-read_multiple_files"":1,""terminal-show_security_rules"":1,""write"":1,""k8s-kubectl_rollout"":1,""k8s-kubectl_describe"":1,""k8s-kubectl_apply"":1}",100,False,80,80,8,72,80,0,8,0,0,"{""downstream_disconnected"":8}","{""200"":80}",66,14,0,7014879,56971,7071850,6909440,True,all_completed_responses_reported,80,0,done,,pass,artifact_validation.end,2026-08-26T08:46:26.677401+00:00,0,0,,,,0,80,80,0,80,7014879,all_retained_completed_responses_reported,56971,True,7071850
58,landing-task-reminder,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-058-landing-task-reminder-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/landing-task-reminder/dsh-108-058-landing-task-reminder-a1,2026-08-21T06:00:34.006413+00:00,run.json,2026-08-21T06:06:49.910469+00:00,375.904056,375.904056,273.2440915229963,80.04709854198154,22.61286593502217,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,61,node_fetch_undici,55,0,0,False,"{""snowflake-read_query"":13,""snowflake-describe_table"":7,""emails-send_email"":7,""emails-read_email"":7,""snowflake-write_query"":5,""todo_write"":3,""snowflake-list_schemas"":2,""snowflake-list_tables"":2,""filesystem-directory_tree"":1,""snowflake-list_databases"":1,""emails-check_connection"":1,""pdf-tools-get_pdf_info"":1,""pdf-tools-read_pdf_pages"":1,""filesystem-search_files"":1,""emails-get_folders"":1,""emails-get_mailbox_stats"":1,""emails-get_emails"":1}",100,False,38,38,15,23,38,0,15,0,0,"{""ECONNRESET"":9,""UND_ERR_SOCKET"":6}","{""200"":28}",18,10,10,978142,14664,992806,951424,False,partial_or_missing_provider_usage,23,15,done,,pass,artifact_validation.end,2026-08-21T06:06:52.366038+00:00,0,0,,,,0,38,38,15,23,978142,partial_or_missing_retained_provider_usage,14664,False,992806
59,language-school,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-059-language-school-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/language-school/dsh-108-059-language-school-a1,2026-08-21T06:07:20.722306+00:00,run.json,2026-08-21T06:14:30.160155+00:00,429.437849,429.437849,398.09354639810044,9.63002535898704,21.714277242912544,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,71,node_fetch_undici,35,9,0,False,"{""fetch-fetch_markdown"":12,""local-web_search"":10,""bash"":6,""playwright_with_chunk-browser_navigate"":2,""filesystem-list_allowed_directories"":1,""excel-get_workbook_metadata"":1,""excel-read_data_from_excel"":1,""fetch-fetch_txt"":1,""todo_write"":1}",100,False,43,43,21,22,43,0,21,0,0,"{""ECONNRESET"":10,""UND_ERR_SOCKET"":11}","{""200"":26}",15,11,17,1271206,11158,1282364,1159936,False,partial_or_missing_provider_usage,22,21,done,,fail,artifact_validation.end,2026-08-21T06:14:31.893900+00:00,0,0,,,,0,43,43,21,22,1271206,partial_or_missing_retained_provider_usage,11158,False,1282364
59,language-school,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-rerun30-059-language-school-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/language-school/dsh-rerun30-059-language-school-a1,2026-08-23T08:54:52.525433+00:00,run.json,2026-08-23T09:11:38.777526+00:00,1006.252093,1006.252093,974.4479629299603,9.44024054298643,22.363889527053175,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,71,node_fetch_undici,69,14,0,False,"{""fetch-fetch_markdown"":24,""local-web_search"":19,""playwright_with_chunk-browser_navigate"":5,""bash"":4,""terminal-run_command"":3,""todo_write"":3,""fetch-fetch_json"":2,""filesystem-directory_tree"":1,""excel-get_workbook_metadata"":1,""excel-read_data_from_excel"":1,""playwright_with_chunk-browser_wait_for"":1,""fetch-fetch_txt"":1,""playwright_with_chunk-browser_snapshot_navigate_to_next_span"":1,""playwright_with_chunk-browser_snapshot_search"":1,""playwright_with_chunk-browser_snapshot_navigate_to_span"":1,""playwright_with_chunk-browser_click"":1}",100,True,100,100,54,46,100,0,54,0,0,"{""ECONNRESET"":31,""UND_ERR_SOCKET"":22,""downstream_disconnected"":1}","{""200"":55}",26,29,45,4591181,20271,4611452,4477696,False,partial_or_missing_provider_usage,47,53,done,,fail,artifact_validation.end,2026-08-23T09:11:40.785170+00:00,0,0,,,,0,100,100,53,47,4591181,partial_or_missing_retained_provider_usage,20271,False,4611452
59,language-school,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-newkey48-059-language-school-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/language-school/dsh-newkey48-059-language-school-a1,2026-08-26T08:46:51.265991+00:00,run.json,2026-08-26T09:04:28.502366+00:00,1057.236375,1057.236375,1024.347754397022,9.570023775013397,23.318596827964484,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,71,node_fetch_undici,86,9,0,False,"{""fetch-fetch_txt"":38,""local-web_search"":30,""bash"":5,""todo_write"":4,""excel-read_data_from_excel"":2,""filesystem-directory_tree"":1,""excel-get_workbook_metadata"":1,""fetch-fetch_markdown"":1,""playwright_with_chunk-browser_navigate"":1,""terminal-run_command"":1,""excel-write_data_to_excel"":1,""local-claim_done"":1}",100,False,59,59,1,58,59,0,1,0,0,"{""downstream_disconnected"":1}","{""200"":59}",38,21,0,5963596,41497,6005093,5822464,True,all_completed_responses_reported,59,0,done,,fail,artifact_validation.end,2026-08-26T09:04:31.085114+00:00,0,0,,,,0,59,59,0,59,5963596,all_retained_completed_responses_reported,41497,True,6005093
60,latex-prompt-box,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-108-060-latex-prompt-box-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/latex-prompt-box/dsh-108-060-latex-prompt-box-a1,2026-08-21T06:15:00.556037+00:00,run.json,2026-08-21T06:29:11.796707+00:00,851.24067,851.24067,822.3827735009836,6.581629863008857,22.276266636007563,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,17,node_fetch_undici,68,1,0,False,"{""bash"":63,""read"":2,""filesystem-list_allowed_directories"":1,""arxiv-latex-get_paper_prompt"":1,""read_image"":1}",100,True,100,100,54,46,100,0,54,0,0,"{""ECONNRESET"":26,""UND_ERR_SOCKET"":22,""downstream_disconnected"":6}","{""200"":63}",35,28,37,3433365,26313,3459678,3362432,False,partial_or_missing_provider_usage,52,48,done,,fail,artifact_validation.end,2026-08-21T06:29:14.448219+00:00,0,0,,,,0,100,100,48,52,3433365,partial_or_missing_retained_provider_usage,26313,False,3459678
60,latex-prompt-box,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-newkey48-060-latex-prompt-box-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/latex-prompt-box/dsh-newkey48-060-latex-prompt-box-a1,2026-08-26T09:04:57.600272+00:00,run.json,2026-08-26T09:12:55.168287+00:00,477.568015,477.568015,451.9151709099824,4.526612654008204,21.12623143600939,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,17,node_fetch_undici,47,0,0,False,"{""bash"":24,""read"":14,""grep"":3,""arxiv-latex-get_paper_prompt"":3,""edit"":2,""filesystem-directory_tree"":1}",100,False,32,32,1,31,32,0,1,0,0,"{""downstream_disconnected"":1}","{""200"":32}",29,3,0,3155303,25470,3180773,3030528,True,all_completed_responses_reported,32,0,done,,fail,artifact_validation.end,2026-08-26T09:12:57.281682+00:00,0,0,,,,0,32,32,0,32,3155303,all_retained_completed_responses_reported,25470,True,3180773
61,live-transactions,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-061-live-transactions-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/live-transactions/dsh-108-061-live-transactions-a1,2026-08-21T06:35:17.077462+00:00,run.json,2026-08-21T06:40:55.456256+00:00,338.378794,338.378794,291.9013849250041,23.37329563801177,23.104113436984164,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,52,node_fetch_undici,42,0,0,False,"{""google-cloud-bigquery_run_query"":24,""todo_write"":3,""google-cloud-logging_read_logs"":3,""bash"":2,""google-cloud-bigquery_list_datasets"":1,""google-cloud-storage_list_buckets"":1,""google-cloud-logging_list_logs"":1,""filesystem-list_allowed_directories"":1,""google-cloud-bigquery_get_dataset_info"":1,""write"":1,""read"":1,""google-cloud-storage_upload_file"":1,""google-cloud-logging_write_log"":1,""google-cloud-storage_list_objects"":1}",100,False,35,35,13,22,35,0,13,0,0,"{""ECONNRESET"":7,""UND_ERR_SOCKET"":5,""downstream_disconnected"":1}","{""200"":27}",18,9,8,652092,16655,668747,630144,False,partial_or_missing_provider_usage,23,12,done,,pass,artifact_validation.end,2026-08-21T06:40:58.207819+00:00,0,0,,,,0,35,35,12,23,652092,partial_or_missing_retained_provider_usage,16655,False,668747
62,llm-training-dataset,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-062-llm-training-dataset-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/llm-training-dataset/dsh-108-062-llm-training-dataset-a1,2026-08-21T06:41:39.704559+00:00,run.json,2026-08-21T06:50:56.800256+00:00,557.095697,557.095697,501.08999775198754,33.142955360002816,22.862743888009618,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,55,node_fetch_undici,24,2,0,False,"{""local-web_search"":11,""fetch-fetch_txt"":8,""fetch-fetch_json"":2,""google_sheet-list_spreadsheets"":1,""google_sheet-list_sheets"":1,""google_sheet-get_multiple_spreadsheet_summary"":1}",100,False,34,34,21,13,34,0,21,0,0,"{""ECONNRESET"":11,""UND_ERR_SOCKET"":10}","{""200"":21}",9,12,13,721357,16377,737734,658944,False,partial_or_missing_provider_usage,13,21,done,,fail,artifact_validation.end,2026-08-21T06:50:59.532090+00:00,0,0,,,,0,34,34,21,13,721357,partial_or_missing_retained_provider_usage,16377,False,737734
62,llm-training-dataset,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun30-062-llm-training-dataset-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/llm-training-dataset/dsh-rerun30-062-llm-training-dataset-a1,2026-08-23T09:12:25.888124+00:00,run.json,2026-08-23T09:16:44.703989+00:00,258.815865,258.815865,206.56056883197743,30.761128606973216,21.494167561049323,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,55,node_fetch_undici,4,0,0,False,"{""google_sheet-list_spreadsheets"":1,""bash"":1,""google_sheet-list_sheets"":1,""google_sheet-get_multiple_spreadsheet_summary"":1}",100,False,11,11,9,2,11,0,9,0,0,"{""ECONNRESET"":2,""UND_ERR_SOCKET"":7}","{""200"":9}",2,7,2,31417,523,31940,30976,False,partial_or_missing_provider_usage,2,9,done,,fail,artifact_validation.end,2026-08-23T09:16:46.624819+00:00,0,0,,,,0,11,11,9,2,31417,partial_or_missing_retained_provider_usage,523,False,31940
62,llm-training-dataset,dsh,toolathlon-dsh-rerun-transport-incomplete-18-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-rerun18-062-llm-training-dataset-a1,1,toolathlon-dsh-rerun-transport-incomplete-18-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-18-v1/runs/dsh/llm-training-dataset/dsh-rerun18-062-llm-training-dataset-a1,2026-08-25T07:22:57.877741+00:00,run.json,2026-08-25T07:39:35.827018+00:00,997.949277,997.949277,962.9553725680162,11.029558629001258,23.96434580298262,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,55,node_fetch_undici,29,0,0,False,"{""bash"":18,""todo_write"":3,""fetch-fetch_markdown"":2,""google_sheet-list_spreadsheets"":1,""google_sheet-list_sheets"":1,""google_sheet-get_multiple_spreadsheet_summary"":1,""google_sheet-update_cells"":1,""google_sheet-get_sheet_data"":1,""google_sheet-get_sheet_formulas"":1}",100,False,51,51,30,21,51,0,30,0,0,"{""ECONNRESET"":13,""UND_ERR_SOCKET"":17}","{""200"":35}",9,26,16,1134919,31967,1166886,1114880,False,partial_or_missing_provider_usage,21,30,done,,pass,artifact_validation.end,2026-08-25T07:39:38.669882+00:00,0,0,,,,0,51,51,30,21,1134919,partial_or_missing_retained_provider_usage,31967,False,1166886
63,logical-datasets-collection,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-063-logical-datasets-collection-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/logical-datasets-collection/dsh-108-063-logical-datasets-collection-a1,2026-08-21T06:51:28.354269+00:00,run.json,2026-08-21T06:55:13.493403+00:00,225.139134,225.139134,192.7988308960339,11.059540226939134,21.280762877026973,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,33,node_fetch_undici,13,0,0,False,"{""fetch-fetch_markdown"":7,""local-web_search"":4,""grep"":2}",100,False,17,17,13,4,17,0,13,0,0,"{""ECONNRESET"":5,""UND_ERR_SOCKET"":8}","{""200"":8}",1,7,9,157681,5711,163392,127488,False,partial_or_missing_provider_usage,4,13,done,,fail,artifact_validation.end,2026-08-21T06:55:15.220160+00:00,0,0,,,,0,17,17,13,4,157681,partial_or_missing_retained_provider_usage,5711,False,163392
63,logical-datasets-collection,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-rerun30-063-logical-datasets-collection-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/logical-datasets-collection/dsh-rerun30-063-logical-datasets-collection-a1,2026-08-23T09:17:13.448488+00:00,run.json,2026-08-23T09:24:52.434710+00:00,458.986222,458.986222,429.06496533204336,8.663932783994824,21.257323883961817,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,33,node_fetch_undici,34,4,0,False,"{""fetch-fetch_txt"":11,""local-web_search"":5,""bash"":5,""arxiv_local-download_paper"":4,""todo_write"":2,""arxiv_local-list_papers"":2,""fetch-fetch_json"":2,""arxiv_local-read_paper"":1,""write"":1,""read"":1}",100,False,36,36,17,19,36,0,17,0,0,"{""ECONNRESET"":7,""UND_ERR_SOCKET"":10}","{""200"":27}",14,13,9,1403487,15570,1419057,1342976,False,partial_or_missing_provider_usage,19,17,done,,fail,artifact_validation.end,2026-08-23T09:24:54.460097+00:00,0,0,,,,0,36,36,17,19,1403487,partial_or_missing_retained_provider_usage,15570,False,1419057
63,logical-datasets-collection,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-newkey48-063-logical-datasets-collection-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/logical-datasets-collection/dsh-newkey48-063-logical-datasets-collection-a1,2026-08-26T09:13:24.764938+00:00,run.json,2026-08-26T09:18:19.355146+00:00,294.590208,294.590208,265.65833610200207,8.076689281995641,20.85518261600231,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,33,node_fetch_undici,33,2,0,False,"{""fetch-fetch_markdown"":8,""local-web_search"":6,""pdf-tools-search_pdf_content"":6,""pdf-tools-get_pdf_info"":4,""pdf-tools-read_pdf_pages"":4,""fetch-fetch_txt"":1,""bash"":1,""write"":1,""read"":1,""local-claim_done"":1}",100,False,15,15,0,15,15,0,0,0,0,{},"{""200"":15}",10,5,0,871366,21593,892959,798464,True,all_completed_responses_reported,15,0,done,,fail,artifact_validation.end,2026-08-26T09:18:21.311578+00:00,0,0,,,,0,15,15,0,15,871366,all_retained_completed_responses_reported,21593,True,892959
